original_name,authoritative_name,uni_id,uni_data_source,canonical_event_key,notes
Carleton University,Carleton University,IAU-001997-1,glued,20140310_Ottawa_Picketing_Labor,
Carleton University,Carleton University,IAU-001997-1,glued,20140321_Ottawa_SitIn_OtherIssue,
Carleton University,Carleton University,IAU-001997-1,glued,20140401_Ottawa_Petition_PoliticalCorruption,
Carleton University,Carleton University,IAU-001997-1,glued,20140406_Ottawa_SymbolicDisplay_PoliticalCorruption,
University of Ottawa,University of Ottawa,NA,NA,20161024_Montreal_March_Environmental,
University of Ottawa,University of Ottawa,NA,NA,20161024_Ottawa_March_Environmental,
University of Ottawa,University of Ottawa,NA,NA,20161102_Ottawa_Rally_Tuition,
University of Ottawa,University of Ottawa,NA,NA,20140501_Toronto_OtherForm_UniversityGovernance,
University of Ottawa,University of Ottawa,NA,NA,20151118_Ottawa_March_AntiRacism,
University of Ottawa,University of Ottawa,NA,NA,20161024_Montreal_March_Environmental,
University of Ottawa,University of Ottawa,NA,NA,20161102_Ottawa_Rally_Tuition,
University of Ottawa,University of Ottawa,NA,NA,20170131_Ottawa_Vigil_Faith-basedDiscrimination,
University of Ottawa,University of Ottawa,NA,NA,20171016_Toronto_Petition_Fees,
University of Ottawa,University of Ottawa,NA,NA,20121105_Halifax_Rally_Tuition,
University of Ottawa,University of Ottawa,NA,NA,20121121_Ottawa_Vigil_Pro-Palestine,
University of Ottawa,University of Ottawa,NA,NA,20130527_Ottawa_March_Tuition,
University of Ottawa,University of Ottawa,NA,NA,20131105_Gatineau_Blockade_OtherIssue,
University of Ottawa,University of Ottawa,NA,NA,20130925_Ottawa_OtherForm_HumanRights,
University of Ottawa,University of Ottawa,NA,NA,20140328_Ottawa_Disruption_SexualAssault,
University of Ottawa,University of Ottawa,NA,NA,20140127_Sackville_Strike_Labor,
University of Ottawa,University of Ottawa,NA,NA,20140131_Sackville_Rally_Labor,
University of Colorado,University of Colorado Boulder,NA,NA,20151028_Boulder_Rally_Anti-Racism,
University of Colorado,University of Colorado Boulder,NA,NA,20151028_Boulder_Rally_Immigration(for),
University of Colorado,University of Colorado Boulder,NA,NA,20151028_Boulder_Rally_Anti-Racism,
University of Colorado,University of Colorado Boulder,NA,NA,20151028_Boulder_Rally_Immigration(for),
University of Colorado,University of Colorado Boulder,NA,NA,20170125_Boulder_Rally_Alt-Right(Against),
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20151112_Carbondale_Rally_CampusClimate,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160502_Carbondale_March_Anti-Racism,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160504_Carbondale_OtherForn_CampusClimate,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160501_WashingtonDC_AntiRacism_Rally,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160217_Springfield_Rally_Publicfunding,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160305_Carbondale_Rally_PublicFunding,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160418_Carbondale_Sit-in_UniversityGovernance,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160504_Carbondale_OtherForm_UniversityGovernance,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160502_Carbondale_Rally_Anti-Racism,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20160401_Carbondale_Rally_PublicFunding,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20151112_Carbondale_Rally_CampusClimate,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20170120_Carbondale_Rally_TrumpAgainst,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20170120_Carbondale_Rally_TrumpFor,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20140818_Carbondale_Rally_PoliceViolence,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20141125_Carbondale_SymbolicDisplay_PoliceViolence,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20141201_Carbondale_Rally_PoliceViolence,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20141209_Carbondale_SymbolicDisplay_PoliceViolence,
Southern Illinois University,Southern Illinois University Carbondale,NA,NA,20150506_Carbondale_Rally_PublicFunding,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20160128_Shippensburg_March_AntiRacism,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20160208_Harrisburg_Rally_Publicfunding,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20160412_Shippensburg_March_SexualAssault,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20161019_Shippensburg_Strike_Labour,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20161113_Shippensburg_Rally_Trump(Against),
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20161116_Shippensburg_March_Trump(Against),
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20170202_Shippensburg_March_Memorials,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20170301_Shippensburg_March_Feminism,
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20170419_Shippensburg_March_Immigration(For),
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20171025_Shippensburg_Rally_LGB+(Against),
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20171025_Shippensburg_Rally_LGB+(For),
Shippensburg University,Shippensburg University of Pennsylvania,NA,NA,20140401_Shippensburg_Rally_SexualAssault,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170121_StPaul_March_Feminism,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170112_Minneapolis_Rally_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170120_Minneapolis_March_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151124_Minneapolis_Rally_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151211_Minneapolis_Rally_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151018_Minneapolis_Rally_Anti-Racism,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151103_Minneapolis_Disruption_Anti-war,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151210_Minneapolis_Disruption_Environmental,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20160610_Minneapolis_Disruption_Tuition,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20151019_Minneapolis_Petition_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170215_Virtual_Boycott_ImmigrationFor,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20161111_Minneapolis_Blockade_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20161201_Minneapolis_Petition_ImmigrationFor,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20161201_Minneapolis_Petition_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170105_Minneapolis_Rally_SexualAssault,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170110_Minneapolis_LabourAndWork_InformationDistribution,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170112_Minneapolis_Rally_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170113_Minneapolis_Blockade_Tuition,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170116_Minneapolis_OtherForm_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170120_Minneapolis_March_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170215_Minneapolis_Petition_TrumpAgainst,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170418_Minneapolis_March_SexualAssault,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20170418_Minneapolis_Rally_SexualAssault,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20171025_Minneapolis_Demonstration_WhiteSupremacy(Against),
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20171026_Minneapolis_Disruption_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20180101_Minneapolis_InfoDistribution_AntiRacism,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20180412_Minneapolis_Rally_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20180501_Minneapolis_March_Labour,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20180227_Virtual_Petition_FaithBasedDiscrimination,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20140417_Minneapolis_Rally_DomesticForeignPolicy,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20140417_Minneapolis_Rally_DomesticForeignPolicy_2,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20140809_Minneapolis_Rally_PoliticalCorruption,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20141102_Minneapolis_Rally_IndigenousIssues,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20141211_IowaCity_SymbolicDisplay_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20141125_Minneapolis_March_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20141207_Minneapolis_SymbolicDisplay_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20141210_Minneapolis_SymbolicDisplay_AntiRacism,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20150415_Minneapolis_Rally_LabourAndWork,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20150209_Minneapolis_SitIn_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,NA,NA,20150226_Minneapolis_Rally_LabourAndWork,
York University,York University,IAU-021739-1,glued,20160201_Toronto_Rally_SocialServices,
York University,York University,IAU-021739-1,glued,20161102_Toronto_March_Tuition,
York University,York University,IAU-021739-1,glued,20170202_Toronto_Strike_Labor,
York University,York University,IAU-021739-1,glued,20170223_Toronto_Rally_Labor,
York University,York University,IAU-021739-1,glued,20171019_Toronto_March_Labor,
York University,York University,IAU-021739-1,glued,20130327_Toronto_Rally_Pro-Palestine,
York University,York University,IAU-021739-1,glued,20180305_Toronto_Strike_Labour(1),
York University,York University,IAU-021739-1,glued,20180305_Toronto_Strike_Labour(3),
York University,York University,IAU-021739-1,glued,20150907_Toronto_March_Labor,
York University,York University,IAU-021739-1,glued,20160204_Toronto_Demonstration_Pro-Israel,
York University,York University,IAU-021739-1,glued,20160204_Toronto_Rally_AntiWar,
York University,York University,IAU-021739-1,glued,20160219_Toronto_Petition_Pro-Israel,
York University,York University,IAU-021739-1,glued,20160303_Toronto_Petition_Anti-War,
York University,York University,IAU-021739-1,glued,20160905_Toronto_March_Labour,
York University,York University,IAU-021739-1,glued,20161007_Toronto_March_Anti-war,
York University,York University,IAU-021739-1,glued,20161027_Toronto_SymbolicDisplay_Labor,
York University,York University,IAU-021739-1,glued,20161028_Toronto_Petition_Labor,
York University,York University,IAU-021739-1,glued,20161206_Toronto_Rally_Labor,
York University,York University,IAU-021739-1,glued,20161208_Toronto_Petition_Labor,
York University,York University,IAU-021739-1,glued,20170119_Toronto_March_Labor,
York University,York University,IAU-021739-1,glued,20170202_Toronto_Strike_Labor,
York University,York University,IAU-021739-1,glued,20180201_Toronto_March_Anti-War,
York University,York University,IAU-021739-1,glued,20180316_Toronto_Rally_Labor,
York University,York University,IAU-021739-1,glued,20180322_Toronto_Sit-in_OtherIssue,
York University,York University,IAU-021739-1,glued,20121129_Toronto_Demonstration_Pro-Palestine,
York University,York University,IAU-021739-1,glued,20130327_Toronto_Rally_Pro-Palestine,
York University,York University,IAU-021739-1,glued,20130527_Toronto_Rally_Pro-Palestine,
York University,York University,IAU-021739-1,glued,20180305_Toronto_Strike_Labour(1),
York University,York University,IAU-021739-1,glued,20180305_Toronto_Strike_Labour(2),
York University,York University,IAU-021739-1,glued,20180305_Toronto_Strike_Labour(3),
York University,York University,IAU-021739-1,glued,20130925_Toronto_Rally_DomesticForeignPolicy,
York University,York University,IAU-021739-1,glued,20130930_Toronto_March_SexualAssault,
York University,York University,IAU-021739-1,glued,20130930_Toronto_Disruption_UniversityGovernance,
York University,York University,IAU-021739-1,glued,20131105_Toronto_Demonstration_UniversityGovernance,
York University,York University,IAU-021739-1,glued,20140312_Toronto_Petition_ProLawEnforcement,
Ryerson University,Ryerson University,NA,NA,20170130_Toronto_Vigil_HateCrimes,
Ryerson University,Ryerson University,NA,NA,20170311_Toronto_March_Feminism,
Ryerson University,Ryerson University,NA,NA,20140308_Toronto_March_Feminism,
Ryerson University,Ryerson University,NA,NA,20151022_Virtual_Petition_FaithBasedDiscrimination,
Ryerson University,Ryerson University,NA,NA,20151118_Toronto_Rally_AntiRacism,
Ryerson University,Ryerson University,NA,NA,20160301_Toronto_Rally_Feminism,
Ryerson University,Ryerson University,NA,NA,20160322_Toronto_Rally_AltRight,
Ryerson University,Ryerson University,NA,NA,20151125_Virtual_OtherForm_AntiRacism,
Ryerson University,Ryerson University,NA,NA,20151117_Toronto_Petition_OtherIssue,
Ryerson University,Ryerson University,NA,NA,20151126_Toronto_OtherForm_UniversityGovernance,
Ryerson University,Ryerson University,NA,NA,20160201_Toronto_Rally_SocialServices,
Ryerson University,Ryerson University,NA,NA,20151103_Virtual_Form_Tuition,
Ryerson University,Ryerson University,NA,NA,20151116_Virtual_Petition_Feminism,
Ryerson University,Ryerson University,NA,NA,20151117_Virtual_Petition_MensRights,
Ryerson University,Ryerson University,NA,NA,20161024_Ottawa_March_Environmental,
Ryerson University,Ryerson University,NA,NA,20160901_Toronto_Rally_Abortion(Against),
Ryerson University,Ryerson University,NA,NA,20160901_Toronto_Rally_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,20160922_Toronto_Petition_OtherIssue,
Ryerson University,Ryerson University,NA,NA,20160927_Toronto_Demonstration_ProLife,
Ryerson University,Ryerson University,NA,NA,20160927_Toronto_NonContiguous_Demonstration_ProLife,
Ryerson University,Ryerson University,NA,NA,20160927_Toronto_Rally_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,20160928_Toronto_Rally_ProLife,
Ryerson University,Ryerson University,NA,NA,20160928_Toronto_Disruption_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,20161001_Virtual_Petition_PublicFunding,
Ryerson University,Ryerson University,NA,NA,20161018_Toronto_Disruption_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,20161025_Virtual_Petition_Tuition,
Ryerson University,Ryerson University,NA,NA,20161028_Toronto_Petition_AntiRacism,
Ryerson University,Ryerson University,NA,NA,20161031_Toronto_Petition_OtherIssue,
Ryerson University,Ryerson University,NA,NA,20161102_Toronto_March_Tuition,
Ryerson University,Ryerson University,NA,NA,20161101_Toronto_Demonstration_ProLife,
Ryerson University,Ryerson University,NA,NA,20161101_Toronto_Demonstration_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,20161115_Toronto_Petition_IndigenousIssues,
Ryerson University,Ryerson University,NA,NA,20161118_Toronto_OtherForm_AbortionAccess,
Ryerson University,Ryerson University,NA,NA,2016118_Toronto_OtherForm_AbortionAccess_2,
Ryerson University,Ryerson University,NA,NA,20161128_Toronto_Rally_IndigenousIssues_AntiRacism,
Ryerson University,Ryerson University,NA,NA,20161129_Toronto_Walkout_OtherIssue,
Ryerson University,Ryerson University,NA,NA,20170311_Toronto_March_Feminism,
Ryerson University,Ryerson University,NA,NA,20170322_Toronto_Rally_AltRightAgainst,
